title,condition,fuel,odometer,title status,transmission,url,price,cylinders,drive,paint color,size,type,VIN,brand
2012 kia sedona lx,excellent,gas,99645,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/burlington-2012-kia-sedona-lx-passenger/7682898518.html,3850,6 cylinders,fwd,grey,,SUV,,kia
2012 kia soul +,excellent,gas,136816,clean,manual,https://jerseyshore.craigslist.org/ctd/d/port-monmouth-2012-kia-soul-manual/7682897947.html,3999,4 cylinders,,red,mid-size,SUV,KNDJT2A60C7427183,kia
2014 maserati quattroporte s q4,excellent,gas,69980,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/port-monmouth-2014-maserati/7682897198.html,17600,6 cylinders,4wd,white,mid-size,sedan,ZAM56RRA9E1098270,maserati
2014 mercedes-benz gl450 4matic,excellent,gas,119865,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/port-monmouth-2014-mercedes-benz-gl-450/7682896769.html,16499,8 cylinders,4wd,white,full-size,SUV,4JGDF7CE7EA285308,mercedes-benz
2012 ford f150 super cab 4x4,,gas,153000,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/lakewood-2012-ford-wd-50-v8-runs-great/7682858268.html,8500,,4wd,,,truck,,ford
2005 ford f150 4x4,good,gas,90555,clean,automatic,https://jerseyshore.craigslist.org/cto/d/absecon-2005-silverado-crew-1500-z71/7682802248.html,5900,8 cylinders,4wd,white,full-size,pickup,,ford
2009 mercedes benz e350 4matic,excellent,gas,153467,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/burlington-2009-mercedes-e350-4matic/7682761855.html,5995,6 cylinders,4wd,white,,sedan,,
2014 nissan altima 2.5 s,excellent,gas,142367,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/burlington-2014-nissan-altima-runs/7682740370.html,4995,4 cylinders,fwd,red,,sedan,,nissan
2014 ford fusion se,excellent,gas,140000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/island-heights-2014-turbo-charged/7682730776.html,5800,4 cylinders,fwd,red,mid-size,sedan,,ford
1966 chevy nova,,gas,1234,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jersey-shore-1966-chevrolet-nova-pro/7682680673.html,50000,,,,,,,chevy
2006 chevy cobalt lt,good,gas,92261,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2006-chevy-cobalt/7682675969.html,3000,4 cylinders,,,,sedan,,chevy
2013 gmc sierra 2500hd,excellent,diesel,157798,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/toms-river-2013-gmc-sierra-2500-hd/7682626144.html,16900,,,black,,,,gmc
2007 hinda accord,good,gas,213475,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/toms-river-2007-honda-accord-lx/7682623310.html,3675,4 cylinders,,,,,,
2009 Acura RDX,good,gas,189433,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/camden-2009-acura-rdx-awd-4dr-tech-pkg/7682567223.html,3995,4 cylinders,4wd,white,full-size,SUV,5J8TB18519A004631,acura
2020 BMW X7,excellent,gas,32100,salvage,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2020-bmw-x7-xdrive-40i/7682390954.html,28000,6 cylinders,rwd,grey,full-size,SUV,5UXCW2C07L9B86656,bmw
1982 1982 corvette,excellent,gas,69000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-1982-collectors-edition/7682377599.html,13500,8 cylinders,rwd,,full-size,coupe,,
2011 hyundai sonata,good,gas,118298,clean,automatic,https://jerseyshore.craigslist.org/cto/d/belmar-2011-hyundai-for-sale/7682371811.html,5995,4 cylinders,4wd,black,full-size,sedan,,hyundai
2012 land rover range rover,excellent,gas,89740,clean,automatic,https://jerseyshore.craigslist.org/cto/d/adelphia-range-rover-l322-hse-lux/7682339440.html,15400,8 cylinders,4wd,silver,full-size,SUV,SALMF1D43CA374130,land rover
2001 2001 ford f250,fair,diesel,237184,clean,automatic,https://jerseyshore.craigslist.org/cto/d/brick-2001-f250-73l-door-bed/7682290074.html,17000,,4wd,custom,full-size,truck,,ford
1950 1950 chevy,good,gas,386,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lanoka-harbor-1950-oldsmobile-rocket-88/7682289951.html,12000,,,green,full-size,sedan,,chevy
2005 2005 CHEVY TRAILBLAZER,good,gas,123327,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/brick-2005-chevy-trailblazer-4x4/7682289698.html,6995,6 cylinders,4wd,silver,,SUV,,chevy
2009 Porsche Cayenne,excellent,gas,144654,clean,manual,https://jerseyshore.craigslist.org/ctd/d/asbury-park-2009-porsche-cayenne-gts/7682253066.html,31900,8 cylinders,4wd,red,mid-size,SUV,WP1AD29P09LA61007,porsche
2003 bmw z4,excellent,gas,94400,clean,manual,https://jerseyshore.craigslist.org/ctd/d/asbury-park-2003-z4-speed-30i/7682236256.html,12999,6 cylinders,rwd,red,compact,convertible,4USBT53493LT23035,bmw
2008 scion xd,,gas,352000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/howell-2008-scion-xd-rebuilt-engine/7682216243.html,2250,,,,,,,
2005 dodge ram 1500,like new,gas,24000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/manchester-township-2005-dodge-ram-1500/7682207046.html,22500,8 cylinders,4wd,orange,full-size,truck,1D7HU16DX5J589380,ram
2016 Subaru Outback,excellent,gas,107322,clean,automatic,https://jerseyshore.craigslist.org/cto/d/avon-by-the-sea-subaru-outback-2016/7682177743.html,15000,,,blue,,SUV,4S4BSACC8G3291236,subaru
2009 toyota avalon,good,gas,153950,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jackson-toyota-avalon/7682055448.html,7350,6 cylinders,fwd,white,,sedan,,toyota
2008 honda accord,good,gas,212337,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jackson-honda-accord-ex-2008/7682044257.html,4800,4 cylinders,fwd,grey,mid-size,sedan,,honda
2012 nissan nv2500,excellent,gas,158311,clean,automatic,https://jerseyshore.craigslist.org/cto/d/manahawkin-nissan-nv2500-hd/7682043880.html,12000,8 cylinders,rwd,white,full-size,van,,nissan
2021 VOLVO S60,,gas,7800,clean,automatic,https://jerseyshore.craigslist.org/cto/d/belmar-2021-volvo-s60-t6-awd-momentum/7682043687.html,34999,,,,,,,volvo
2011 hyundai sonata gls,good,gas,260156,clean,automatic,https://jerseyshore.craigslist.org/cto/d/howell-2011-hyundai-santa-fe-gls/7682037582.html,4300,4 cylinders,fwd,silver,mid-size,SUV,,hyundai
2002 jeep grand cherokee limited 4x4,,gas,174000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/tuckerton-2002-jeep-cherokee/7681994884.html,2000,,,,,,,jeep
2012 gmc sierra 2500hd,excellent,gas,144792,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/milford-2012-gmc-2500-hd-utility-body/7681963025.html,0,8 cylinders,4wd,white,full-size,pickup,1GD22ZCG1CZ307043,gmc
2008 mercedes benz gl450,excellent,gas,70200,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lakewood-2008-mercedes-benz-gl450/7681962872.html,11900,8 cylinders,4wd,black,,SUV,,
2010 nissan maxima 3.5 sl,good,gas,139300,clean,automatic,https://jerseyshore.craigslist.org/cto/d/tennent-nissan-maxima-2010/7681937206.html,5200,6 cylinders,fwd,white,full-size,sedan,,nissan
2008 bmw 7 series,excellent,gas,28000,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/lakewood-for-sale-2008-bmw-series-750i/7681906596.html,14995,,,,,,,bmw
2009 chrysler 300,excellent,gas,177000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/brick-2009-chrysler-300/7681893428.html,3995,6 cylinders,fwd,custom,full-size,,,chrysler
1969 chevy corvette coupe,,gas,13600,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-69-corvette/7681865587.html,33500,8 cylinders,rwd,,,coupe,,chevy
2003 gmc yukon 4x4,good,gas,210000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/brick-2003-gmc-yukon/7681814094.html,3500,8 cylinders,4wd,,,SUV,,gmc
1999 1999 ford taurus,good,gas,203000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lanoka-harbor-clean-1999-torredor-red/7681763347.html,2250,6 cylinders,fwd,red,mid-size,sedan,,ford
2006 HONDA RIDGELINE RTL AWD,good,gas,185489,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lakewood-07-honda-ridgeline-rtl-awd/7681589861.html,5985,6 cylinders,4wd,green,mid-size,pickup,,honda
2004 FORD RANNGER work truck,excellent,gas,198489,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lakewood-04-ranger-owner/7681588413.html,3500,6 cylinders,rwd,custom,compact,truck,,ford
2011 dodge ram 2500,good,gas,114000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2011-ram-2500-crew-cab-st/7681575628.html,23000,8 cylinders,4wd,green,full-size,truck,,ram
2016 nissan altima,new,gas,2500,clean,manual,https://jerseyshore.craigslist.org/cto/d/lakewood-mobile-auto-body/7681542720.html,2500,3 cylinders,fwd,blue,full-size,convertible,,nissan
1998 ford club wagon,good,gas,78800,clean,manual,https://jerseyshore.craigslist.org/cto/d/beachwood-1998-ford-4x4-quigly-econoline/7681465796.html,7800,6 cylinders,4wd,blue,full-size,van,,ford
2016 Ford Mustang Ecoboost,excellent,gas,86800,clean,manual,https://jerseyshore.craigslist.org/cto/d/belmar-2016-mustang-ecoboost/7681447318.html,14750,4 cylinders,rwd,red,compact,coupe,,ford
2012 mini cooper s convertible,excellent,gas,112700,clean,automatic,https://jerseyshore.craigslist.org/cto/d/2012-mini-cooper-convertible/7681446142.html,8900,4 cylinders,fwd,black,compact,convertible,,mini
2005 ford escape xlt 4x4,good,gas,119000,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/jackson-2005-ford-escape-xlt/7681308620.html,3500,4 cylinders,4wd,black,full-size,SUV,,ford
1985 chevrolet corvette v8 targa,like new,gas,78000,clean,manual,https://jerseyshore.craigslist.org/cto/d/lanoka-harbor-1985-corvette/7681306679.html,11000,8 cylinders,rwd,black,full-size,convertible,1G1YY0784F5114773,chevrolet
2014 Ford F59,good,gas,102839,rebuilt,automatic,https://jerseyshore.craigslist.org/cto/d/pittsburgh-box-truck-food-truck/7681230064.html,20000,10 cylinders,rwd,white,full-size,truck,,ford
2016 Ford F-250,good,diesel,193000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/tennent-2016-250-crew-long-bed-diesel/7681211211.html,16000,8 cylinders,4wd,grey,full-size,pickup,,ford
2007 international 4700,good,diesel,227000,clean,manual,https://jerseyshore.craigslist.org/cto/d/tennent-2007-international-26-box/7681209656.html,15000,6 cylinders,,white,full-size,truck,,
2006 bmw 550i,excellent,gas,74250,clean,automatic,https://jerseyshore.craigslist.org/cto/d/navesink-2006-bmw-550-fully-serviced/7681199785.html,10500,8 cylinders,rwd,blue,full-size,sedan,,bmw
1987 porsche 928 s4,excellent,gas,130000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/navesink-supercharged-porsche-928s4/7681199638.html,25000,8 cylinders,rwd,blue,compact,coupe,,porsche
2004 mercedes-benz ml350,like new,gas,101000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/navesink-2004-mercedes-ml350-low-miles/7681199584.html,9200,6 cylinders,4wd,silver,full-size,SUV,,mercedes-benz
2010 subaru legacy,good,gas,98000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/fort-monmouth-2010-subaru-legacy-36r/7681195718.html,6500,6 cylinders,4wd,,,,,subaru
2010 Honda Accord,good,gas,270000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/sea-girt-2010-honda-accord-v6/7681180887.html,4000,6 cylinders,fwd,grey,,sedan,1HGCP3F80AA014274,honda
2014 mercedes benz gl450,excellent,gas,106393,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/port-monmouth-2014-mercedes-benz-gl-450/7681151564.html,15900,,4wd,,,,4JGDF7CE7EA403602,
2008 dodge charger,good,gas,70000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/colts-neck-dodge-charger-2008/7681129930.html,4800,6 cylinders,rwd,grey,,sedan,,dodge
2007 saturn outlook,excellent,gas,180657,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/burlington-2007-saturn-outlook-awd-3rd/7681025741.html,3995,6 cylinders,4wd,blue,,SUV,,
2016 ford f250 super duty,excellent,gas,95000,clean,manual,https://jerseyshore.craigslist.org/cto/d/keansburg-ford-250-lariat/7681011947.html,32500,8 cylinders,4wd,white,full-size,pickup,,ford
2016 subaru outback,excellent,gas,113200,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2016-subaru-outback-25/7680910986.html,13500,4 cylinders,4wd,grey,full-size,wagon,,subaru
1979 MG Midget Special Convertible,,gas,93230,clean,manual,https://jerseyshore.craigslist.org/ctd/d/belmar-1979-mg-midget-special/7680782402.html,10000,,,,,,GAN6UL215941G,
2015 ford f-150,excellent,gas,89000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jackson-ford-f150/7680768202.html,38500,,,black,,pickup,,ford
2002 toyota sienna le,good,gas,207000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jackson-2002-toyota-sienna-le-minivan/7680618131.html,1999,,,green,,,,toyota
2003 chevrolet monte carlo ss,good,gas,139000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jackson-2003-chevrolet-monte-carlo/7680609955.html,1699,,,blue,mid-size,sedan,,chevrolet
2011 toyota prius,excellent,gas,207000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-extra-clean-prius/7680588656.html,5900,4 cylinders,fwd,silver,mid-size,hatchback,,toyota
2007 lexus rx 350,good,gas,220000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/waretown-2007-lexus-rx350/7680584541.html,1800,6 cylinders,4wd,black,mid-size,SUV,,lexus
2018 mazda cx-5 touring,excellent,gas,46800,clean,automatic,https://jerseyshore.craigslist.org/cto/d/middletown-new-price-low-mileage-2018/7680561931.html,21250,4 cylinders,4wd,black,mid-size,SUV,,mazda
2014 hyundai elantra,good,gas,168000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lanoka-harbor-for-sale-by-owner/7680536727.html,5500,,fwd,black,compact,sedan,,hyundai
2001 WRANGLER SPORT,excellent,gas,212000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/ocean-gate-2001-jeep-wrangler-sport/7680528109.html,18532,6 cylinders,4wd,yellow,full-size,convertible,,
2012 Ford e-350,good,gas,198000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/manahawkin-box-truck-for-sale/7680356277.html,10500,,,,,,,ford
2007 mercedes-benz c-class,,gas,152963,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/glenwood-2007-mercedes-benz-class/7680291849.html,3999,,,,,,,mercedes-benz
2004 04,,gas,225000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/tuckerton-f150/7680263913.html,2000,,,blue,,,,
2009 ford Econoline,,gas,146000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/point-pleasant-beach-2009-ford/7680228487.html,5000,8 cylinders,rwd,white,,van,,ford
2006 ford econoline,fair,gas,184000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lakewood-ford-econoline-van-2006/7680200804.html,3900,8 cylinders,rwd,white,,,,ford
2008 ford ranger,excellent,gas,112700,clean,manual,https://jerseyshore.craigslist.org/cto/d/brick-sold-2008-ford-ranger-2wd-5spd/7680124180.html,5799,4 cylinders,rwd,white,,truck,,ford
2019 volkswagen tiguan sel 4motion,excellent,gas,79840,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2019-tiguan-sel/7680064667.html,18500,4 cylinders,4wd,green,full-size,SUV,3VV2B7AX7KMO18729,volkswagen
2012 toyota tacoma 4x4,excellent,gas,199900,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2012-toyota-tacoma-4wd/7680044287.html,10500,4 cylinders,4wd,silver,mid-size,pickup,,toyota
2008 Jaquar XKR,like new,gas,43900,clean,automatic,https://jerseyshore.craigslist.org/cto/d/jackson-jaquar-xkr/7679970042.html,24500,8 cylinders,rwd,silver,mid-size,coupe,,
1993 pontiac firebird trans am,like new,gas,100000,clean,manual,https://jerseyshore.craigslist.org/cto/d/tuckerton-1993-trans-am-speed-lt4-12/7679925689.html,8800,8 cylinders,rwd,black,mid-size,hatchback,,pontiac
2012 dodge journey,excellent,gas,137249,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2012-dodge-journey-avp/7679917000.html,5000,4 cylinders,fwd,black,full-size,SUV,,dodge
2013 Nissan Sentra SL,excellent,gas,144561,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/port-monmouth-2013-nissan-sentra-sl/7679911245.html,6999,4 cylinders,,silver,,sedan,3N1AB7AP1DL617549,nissan
1992 gmc sierra 3500 crew cab,,gas,216122,clean,automatic,https://jerseyshore.craigslist.org/cto/d/monmouth-beach-1992-gmc-sierra-3500/7679849073.html,950,8 cylinders,4wd,white,,,,gmc
2015 fiat 500 pop,excellent,gas,114000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-fiat-500/7679773948.html,5300,,,red,,,,fiat
2013 chevrolet malibu,excellent,gas,260000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/middletown-2013-chevrolet-malibu-lt/7679758684.html,3800,4 cylinders,fwd,blue,mid-size,sedan,,chevrolet
1974 volkswagon,,gas,39090,clean,automatic,https://jerseyshore.craigslist.org/cto/d/adelphia-1974-volkswagen-transporter-bus/7679748364.html,22000,,,blue,,bus,,
2000 honda civic lx,excellent,gas,75888,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2000-honda-civic-door-lx/7679631239.html,2000,4 cylinders,fwd,,,sedan,1HGEJ6673YL031491,honda
2012 Mini Cooper R56 JCW,good,gas,123000,clean,manual,https://jerseyshore.craigslist.org/cto/d/toms-river-2012-mini-cooper-r56-jcw/7679593344.html,13500,4 cylinders,fwd,,,hatchback,,mini
1993 Chevrolet S10,good,gas,160000,clean,manual,https://jerseyshore.craigslist.org/cto/d/west-long-branch-1993-chevy-s10-sport/7679485707.html,5505,4 cylinders,rwd,black,compact,truck,,chevrolet
2011 gmc yukon denali,excellent,gas,158300,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lincroft-2011-gmc-yukon-denali/7679335294.html,9500,8 cylinders,4wd,,mid-size,SUV,,gmc
2021 Ram Promaster 3500,excellent,gas,24427,clean,automatic,https://jerseyshore.craigslist.org/cto/d/toms-river-2021-ram-promaster-3500/7679293025.html,38500,6 cylinders,fwd,grey,full-size,van,3C6MRVJG3ME562222,ram
2012 honda pilot exl 4wd,excellent,gas,134606,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/port-monmouth-2012-honda-pilot-exl/7679291363.html,10900,6 cylinders,4wd,white,full-size,SUV,5FNYF4H51CB029280,honda
1996 honda acty street,excellent,gas,77000,clean,manual,https://jerseyshore.craigslist.org/ctd/d/banning-1996-honda-acty-street-awd-mid/7679277675.html,7000,3 cylinders,4wd,silver,sub-compact,van,,honda
2014 kia soul,excellent,gas,115467,clean,automatic,https://jerseyshore.craigslist.org/ctd/d/burlington-2014-kia-soul-great-on-gas/7679259743.html,5850,4 cylinders,fwd,black,,SUV,,kia
1998 daihatsu hijet,excellent,gas,57000,clean,manual,https://jerseyshore.craigslist.org/ctd/d/banning-1998-daihatsu-hijet-660cc-5mt/7679243556.html,7000,3 cylinders,4wd,white,sub-compact,truck,,
2019 CHALLGER SRT RED EYE,like new,gas,800,clean,automatic,https://jerseyshore.craigslist.org/cto/d/brick-2019-dodge-challger-srt-hellcat/7679224310.html,88900,8 cylinders,rwd,purple,,,2C3CDZL97KH595609,
2008 honda crv,good,gas,229000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/adelphia-honda-crv/7679212779.html,2495,4 cylinders,4wd,blue,,,,honda
2006 saturn vue,good,gas,106000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/spring-lake-2006-saturn-vue-parts-only/7679189496.html,1500,6 cylinders,fwd,red,mid-size,SUV,,
2017 mercedes-benz metris cargo 3dr,excellent,gas,50000,clean,automatic,https://jerseyshore.craigslist.org/cto/d/belmar-2017-mercedes-metris-van/7679182386.html,24500,4 cylinders,rwd,white,mid-size,van,,mercedes-benz
2005 HONDA CIVIC EX,good,gas,167489,clean,automatic,https://jerseyshore.craigslist.org/cto/d/lakewood-2005-civic-ex-automatic/7679166678.html,3500,4 cylinders,fwd,grey,compact,coupe,,honda
